Gene	TCGA-A1-A0SH	TCGA-A1-A0SK	TCGA-A1-A0SO	TCGA-A2-A04P	TCGA-A2-A04Q	TCGA-A2-A04T	TCGA-A2-A04U	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D2	TCGA-A2-A0ST	TCGA-A2-A0SX	TCGA-A2-A0T0	TCGA-A2-A0T2	TCGA-A2-A0YM	TCGA-A7-A0CE	TCGA-A7-A0DA	TCGA-A7-A13D	TCGA-A8-A07C	TCGA-A8-A07O	TCGA-A8-A07U	TCGA-A8-A08R	TCGA-A8-A09X	TCGA-AN-A04D	TCGA-AN-A0AL	TCGA-AN-A0AR	TCGA-AN-A0FL	TCGA-AN-A0FX	TCGA-AN-A0G0	TCGA-AN-A0XN	TCGA-AN-A0XS	TCGA-AN-A0XU	TCGA-AO-A03U	TCGA-AO-A0J2	TCGA-AO-A0J4	TCGA-AO-A0J6	TCGA-AO-A0JL	TCGA-AO-A124	TCGA-AO-A128	TCGA-AO-A129	TCGA-AO-A12F	TCGA-AQ-A04J	TCGA-AR-A0TS	TCGA-AR-A0U1	TCGA-AR-A0U4	TCGA-AR-A1AI	TCGA-AR-A1AQ	TCGA-AR-A1AR	TCGA-AR-A1AY	TCGA-B6-A0IE	TCGA-B6-A0IK	TCGA-B6-A0IQ	TCGA-B6-A0RE	TCGA-B6-A0RG	TCGA-B6-A0RN	TCGA-B6-A0RS	TCGA-B6-A0RT	TCGA-B6-A0RU	TCGA-B6-A0WX	TCGA-BH-A0AV	TCGA-BH-A0B3	TCGA-BH-A0B9	TCGA-BH-A0BG	TCGA-BH-A0BL	TCGA-BH-A0BW	TCGA-BH-A0E0	TCGA-BH-A0E6	TCGA-BH-A0RX	TCGA-BH-A0WA	TCGA-BH-A18G	TCGA-BH-A18Q	TCGA-BH-A18T	TCGA-BH-A18V	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-C8-A12V	TCGA-C8-A131	TCGA-C8-A134	TCGA-D8-A13Z	TCGA-D8-A142	TCGA-D8-A147	TCGA-E2-A14N	TCGA-E2-A14R	TCGA-E2-A14X	TCGA-E2-A150	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A1B6
MIMAT0000458	1.65605697383331	1.13716510649713	0.958437364813785	1.99690137254727	2.90803890845877	4.08835347290297	0.454685485219217	2.83868578649374	4.33053774897983	3.56748618592687	2.49558567735676	1.21566493054066	1.67325835682762	1.6515885896323	1.27440599809857	1.38744691617491	1.79608229509405	1.89242794288992	1.69537563725761	2.48525163213536	3.14571592655044	2.80404653552079	2.25036527780997	2.9752114028022	1.97210148739123	2.09553559925984	-0.87891296354616	3.01879349555645	1.918351502481	1.99906627421567	2.7113874163588	2.69158441271043	3.36983021750184	2.39242678865738	-3.64385618977472	-0.134972805008589	3.16521493683252	3.46956693352248	0.933630042785501	1.52062641157393	1.99230111038904	3.31227715025207	2.42867063909592	2.26866045198673	2.63799712316388	-0.369031726289334	1.72547723803456	2.14076524290941	0.423678201540929	2.1013734097686	0.150053994835066	-0.364615208837984	1.983329290113	1.07951396810562	1.31357150996634	2.62714921179022	2.58216649503201	3.07601875288907	1.29007400937402	2.29287920145853	0.98178471718956	1.03848815707478	1.68538807465626	1.233045015015	2.5667080131857	-3.64385618977472	1.55140035129946	2.46701100463138	2.76476036295222	2.7784476738235	3.14171871835351	1.28348267591387	2.07063216111872	0.920154550872125	3.36724650200751	1.17684932406501	1.92166635148747	2.55945583715495	-0.843248740192757	1.31734690858982	-3.64385618977472	2.40569045095611	1.32683816586136	1.15402123787763	1.961186564503	3.48213140299709	0.614837973299146	1.9355476269443
MIMAT0004929	3.79356049758324	-3.64385618977472	-0.626524393476484	1.41193923327532	0.90803890845877	2.21388443979887	0.454685485219217	0.253723084100866	0.871106345459172	-0.519976898703091	0.910622920819171	-0.106263474940643	-1.134097017579	1.87398087977027	-3.64385618977472	2.38744691617491	1.68916718704645	-0.429500151997438	-0.304624362742394	1.163323537248	-0.0242084228438494	0.634122050509538	0.250364974597445	3.80528636696072	0.972101487391229	0.510573098538687	0.706048652807886	0.903315981464934	1.18138628998928	6.67854625400553	4.63195282418032	1.69158418939079	-3.64385618977472	1.12939249273487	-0.823044112546005	-0.134972805008589	0.705783318195221	1.46956719399432	4.21373780647371	-3.64385618977472	-1.17762389105328	1.72731450429307	-0.893257723752618	-0.316301749342801	-0.362002181524597	0.63096920532041	2.31043959333278	0.818836657304801	-0.16128537474075	4.73072993815721	1.47198182968622	-3.64385618977472	-3.64385618977472	6.31217475394552	4.56838549744169	0.404757101813555	0.412241734505303	-3.64385618977472	0.804647536180551	2.07048687825797	-3.64385618977472	2.6234508919152	-0.899573977503284	-0.181992075097705	-0.892724579495591	3.09464027190989	-0.255954324649731	-0.439879851910895	0.594835149234948	0.608522567245914	-3.64385618977472	0.698519878861229	-0.514329996161466	4.06311227455697	-0.720217317899875	-3.64385618977472	1.59973816140046	-3.64385618977472	2.32667568606757	0.317346908589822	1.30213652714668	-0.00934713907726706	0.64876637577218	1.93162897861748	-0.846168728063473	-3.64385618977472	3.25869408770711	-0.764893034077601
MIMAT0000440	8.36203483166769	9.09551050858048	11.2476878228538	10.5334725520454	11.2716261430206	11.9449204597954	8.69428446027255	10.4637858380528	10.9926396680871	11.2428206525239	9.47477269973891	9.03328813628644	9.3406232360235	10.1816696790339	9.92066467163831	9.98611970019682	9.56662813178362	9.09210016348169	9.44356849927871	12.6028948536554	10.1255380935451	12.8525334850028	10.6232303969187	12.7131158632905	10.119306357857	9.74419285940889	11.4628831377762	9.28557999926373	9.57941716407363	9.58871730362881	9.57557345134818	9.43977721763597	8.86381899087389	10.8627467363499	9.08984437908745	9.99816955833377	10.5930039514102	9.92626361458803	8.61511932737184	9.41847208051752	10.0379091965224	10.1667003908752	9.67564879943862	10.1589246069166	10.4881838485654	9.99291288702736	10.3169994576548	11.1758390991022	10.4708017253147	10.8499854933934	8.20126250562394	10.368400309296	8.99455636734606	10.174383430538	9.11093836493552	9.12243312625067	9.69532973601679	9.49471467739398	8.3881062731986	9.2570136811945	9.33051275041543	9.09377072459812	8.66266807647647	8.90723716747232	9.30817497227722	10.9847355526746	9.7870728152455	9.44276357268141	10.5490316965053	9.86118804002674	9.23799460213292	9.81746111947039	9.36831270175549	9.94067131179713	10.8314919713712	9.85632913407835	10.2348517189616	9.52754671117829	9.71564953146112	8.90230920427913	9.25050358108483	10.8483746949413	10.4781717163727	10.0436341339869	8.86291547801421	10.7360410796646	10.7750244992656	10.8366464966296
MIMAT0001618	0.919091379667103	1.49973518588184	3.18082973311944	1.41193923327532	1.49300115290485	2.43627672785925	1.26204100881394	2.25372338660843	2.87110614826892	-3.64385618977472	0.910622920819171	0.478699543437047	2.45086574701243	3.31455355401845	-0.310555906219316	1.80248441545376	2.44815880284103	2.15546234872372	-0.304624362742394	4.99621368702084	0.975790843602108	2.63412158572159	3.3378282439125	3.39024876448437	1.55706398811238	2.31792802059629	1.12108637317856	-3.64385618977472	3.59642355072158	-0.000933725784329032	0.488995141872479	-0.308415810609213	0.462939133440431	2.50790396380374	2.17695493033284	2.18695528987877	3.70578331819522	2.20653257978306	0.933630042785501	2.84255470759291	3.77657252460562	2.24188776426554	3.56617426028626	3.43858535363182	2.44535194589124	4.98852109632758	4.58345812785587	4.2782686476976	4.04816868854917	2.49369062442334	1.60948502248092	2.80530999899597	3.83132599396482	3.07951396810562	1.76103075780503	0.819794056212738	1.99720387385303	1.07601858180851	-0.517279732761351	1.48552420579901	2.39682203384017	3.26088077908489	1.68538807465626	1.81800751573616	2.10727642498727	5.01217804714366	1.06597342568584	1.56012063733986	2.76476036295222	1.93045085137677	2.36411097622563	4.09083742863921	3.48566961746744	2.9201543602732	3.8033456715217	2.49877703607571	2.92166635148747	3.09550893149777	3.2011446732605	2.48727178138471	1.88709902786783	3.83195504736542	3.13419284144009	4.39106070039423	2.1538315961318	2.93464368714483	3.47281890345537	1.69453925314797
MIMAT0007884	-3.64385618977472	-1.67018981556047	-3.64385618977472	-3.64385618977472	-3.64385618977472	1.62892193907771	-3.64385618977472	-3.64385618977472	1.45606858325999	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.933374829478478	-0.310555906219316	1.38744691617491	-2.01127387325994	0.570499848002562	-3.64385618977472	0.748286037969157	0.975790843602108	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.87891296354616	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	1.27654669011194	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	2.29074581891638	-3.64385618977472	-3.64385618977472	-3.64385618977472	-1.17762389105328	-0.0800406356213196	-0.893257723752618	-3.64385618977472	-3.64385618977472	-0.369031726289334	-3.64385618977472	-1.18116252483322	-3.64385618977472	1.10137307356825	-3.64385618977472	0.635384791162016	-3.64385618977472	-0.242413444115624	-3.64385618977472	-3.64385618977472	-0.587758265494697	-1.24590951307885	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.439879851910895	-0.405164850765052	-0.391476486536859	0.556756054168024	-3.64385618977472	-3.64385618977472	-1.66480947464117	-3.64385618977472	-0.823151314062821	-1.98522195933135	-0.177509675431895	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.00934713907726706	-3.64385618977472	-3.64385618977472	0.738793772657684	-3.64385618977472	0.199799845963821	-3.64385618977472
MIMAT0007889	-3.64385618977472	-3.64385618977472	-0.626524393476484	-0.588061851072566	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.933374829478478	-3.64385618977472	-3.64385618977472	-1.01127387325994	-0.429500151997438	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.823044112546005	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	1.62973103100433	-3.64385618977472	-0.893257723752618	-1.3163017493428	-3.64385618977472	0.63096920532041	-3.64385618977472	-3.64385618977472	0.423678201540929	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.245909513078848	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.075284391759414	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.391476486536859	-3.64385618977472	1.28348267591387	-3.64385618977472	-1.66480947464117	-3.64385618977472	-3.64385618977472	-0.985224815319034	-1.76247054456683	-0.258287102244666	-0.682654249237449	-3.64385618977472	-3.64385618977472	-0.673161259021431	-1.65333238757008	-0.846168728063473	-3.64385618977472	-1.38516391087112	-1.76489058258878
MIMAT0000222	7.73927030157126	9.27890717527526	10.0423598725289	8.40346088122857	9.20495510433738	8.01262613099617	10.7797102426654	9.76646381856072	9.77197295872486	8.79063617290397	9.05655535587256	8.43095518268446	9.09351923218003	9.27119717400985	9.00911561272438	8.29433741527851	8.13465944295722	8.96066867969025	9.45692688201915	10.5832838354605	9.51300937544987	9.2525071128162	10.7880690847691	9.12269893317063	10.5189958922197	11.4464748655849	8.88595795629079	7.17633473187846	9.39083945575491	7.26116100202648	7.49648942542631	8.92520404421267	7.45729299307785	10.1512052188839	9.5301018680317	10.3548753063578	8.51956452513724	7.71749447438416	7.71311477118247	9.78036988853641	9.4662323864262	8.4237855308861	9.56309706135186	10.3693226693811	9.72678525014566	9.89423831245632	10.0050876923831	10.8279657964494	10.1413542362815	5.84284031133415	7.91989141102811	8.97745965664839	9.22173385062976	10.1369642695027	7.68386271252289	8.13494376473974	10.515529191071	8.78613636091261	6.59646143440067	8.3894060569132	7.35682402531744	8.78891614369098	7.92379289418773	8.38279201782087	8.36701963241829	8.80123214408798	7.26760749096498	8.45947744806831	9.14750448333263	9.32104960715846	9.63890523123951	9.10153207183104	10.0488659260315	8.09674302787798	8.92903988667629	8.8025578779526	9.36737098046032	9.94661167733317	8.56082768736481	7.92097304820312	8.90946666088114	8.62364802514717	9.59537999621395	9.0872906516868	9.04864942754798	9.03510379425018	9.22678486575751	8.76648928114745
MIMAT0004543	0.919091379667103	0.329810184439529	1.69540281049377	-3.64385618977472	-0.0919618603666002	-0.37107899385498	0.776614422258473	0.838685584822022	-0.12889444330199	1.48002361847857	1.49558567735676	1.21566493054066	0.865902982420997	0.651588589632299	-3.64385618977472	-3.64385618977472	-0.426309433855978	2.15546234872372	0.695375637257606	1.9706784593056	0.975790843602108	2.80404653552079	2.05772024318364	0.805286676553208	1.55706398811238	1.51057309853869	2.44301433541083	-0.681647290602609	-0.403576210731874	0.584028293727057	-3.64385618977472	-3.64385618977472	1.04790198305652	1.39242678865738	0.761917537400821	0.865027194991411	-0.294216681804779	-3.64385618977472	-1.8737248792721	1.52062641157393	-0.177623891053275	-1.08003911062449	-0.893257723752618	1.68369780156974	0.637996891393299	-0.369031726289334	0.725476801765717	2.98876193136783	1.16064336548302	-3.64385618977472	-1.84994470498461	-0.364615208837984	-0.338598804774361	0.342547918828483	-1.14586068910143	-3.64385618977472	-3.64385618977472	0.339052987642308	-1.51727973276135	-0.514476309414534	0.396822581724808	-0.54647504600442	-1.89957666887507	-0.181992075097705	0.692238814099255	-3.64385618977472	-3.64385618977472	-1.4398798519109	1.1797976499561	1.93045085137677	1.14171855488918	-0.301479232144486	1.07063181767768	-0.664807187453567	1.86474637119046	0.761811186658335	0.599738637398647	0.822490324568105	0.478678837030828	-3.64385618977472	1.62406438801434	0.405690723219662	1.13419267712081	1.93162897861748	0.738793772657684	0.234203308573567	0.936765691352653	1.04246293861858
MIMAT0000459	0.919091379667103	2.23670047395	2.6954030332231	3.65986657550613	4.07796390990108	4.08835347290297	2.77661400118259	4.20791962868715	4.62599364312905	3.56748618592687	3.76860420704819	3.70109166896978	5.38946524823877	5.04390596867823	3.85936849881972	2.38744691617491	4.85909198964954	4.15546218680922	1.28033813797876	5.41125118629969	3.88268158592146	3.80404663880702	3.42029038032311	4.80528631536197	3.97210139546216	4.51057316183184	2.29101144831814	3.96220991734926	4.05585523441703	4.35661817320236	3.29634977022982	4.2151463008006	4.95479267170368	5.19978171071498	4.13115137451088	6.6199148438385	6.30569617862008	5.5284606434138	3.03316554009795	3.69055163649581	5.65526620899127	3.91995974562804	4.15113680160759	3.85362285291066	3.44535194589124	4.274825283302	4.53283203544394	5.02829035449948	3.74560586620418	6.23065634026206	3.50760552377713	4.33582472363289	4.05371844425886	4.07951396810562	3.43910247669629	4.10519640081646	3.73416950415659	4.50897811581096	4.00628123575212	3.65544926448726	3.30371266597434	3.36041639243371	5.23997701222868	4.06593492150443	5.1947392071504	5.24664328513384	2.32900788894494	4.11470941615037	3.84276286378113	4.65291671527763	3.72668116458656	4.86844502846929	4.34365064368235	4.16808182355916	4.18667430762866	3.76181150572229	4.96897204784009	3.14441841945547	3.82917594201115	4.40480954551777	3.47206139857805	5.4169175818557	4.23372856976409	3.55611999684067	4.79768787668118	2.69363548471687	4.22954777896193	3.87896403823358
MIMAT0004614	8.64927839808376	6.16901381213576	6.95090371156375	7.76949103953714	8.48168608586252	7.78373994665295	7.27166955662644	7.69666685116328	8.54353149410689	7.62468162921835	7.96590564483513	8.17682513483438	9.28796805554494	9.12326374452306	7.59031030286275	7.80810886808907	8.82477764946243	8.9820107104774	7.302705960145	8.71021811769631	8.5868157703602	7.63412160750853	8.14821079166105	8.69707002346858	7.60145805547056	9.02627302259706	5.86255335338087	8.06654659223215	8.39732349236079	8.63206135499558	8.08145192348438	9.01576491438653	9.62658923196284	7.7761310910037	8.27235206569361	8.18695543839594	10.1055952945437	9.8197695124697	7.27602210060703	8.08668066202113	9.38079691094267	7.89437438166857	8.70665548791704	7.55097656724377	9.09947645834541	9.47017289984959	8.31793415097734	8.51754167346269	9.02853987201925	8.59222419515773	7.74624332430506	7.85938666415876	8.54404406679279	10.0890627247475	7.86536723449176	8.66371525513513	7.85518487521118	8.5139788161633	7.82923299810482	8.62763126948474	8.49485417678807	7.73429655747057	9.34716625106498	8.96096535377644	9.81117993981705	8.33834312718257	7.61441024768933	8.00306402071717	8.3463794432548	9.1821697944754	8.08423319312625	8.81226221500684	9.32014070398694	8.63096072619392	8.94511962666857	8.28798470235339	9.55538815569186	7.64903885498467	8.90242487379291	9.34110105835195	8.23582700263596	8.79047407662683	8.34781793372489	7.94843739625709	9.13111158910212	7.03510379700021	8.29783250655295	7.24073237361478
MIMAT0002819	5.60091538991522	5.91477251776332	5.32767119842889	6.71571978928956	6.31742983555147	5.35684230562842	6.42047022464339	6.20791966772039	7.09992484665241	5.43421971198283	5.87640749404219	6.1791390027499	7.6570661783283	6.72483751255867	5.36186883934891	5.84687843454736	7.85909201450444	6.98835223790183	5.08769306003637	7.64713943686258	6.43522259561289	5.88204912362771	6.85027817938923	6.05321384238418	5.77945635691794	7.63469449748103	6.43396932429137	6.08653807443036	6.03936708769903	7.72698661301616	7.83181034782903	7.19937900628195	5.39367689997249	7.91859996910243	5.24304423983557	7.30797084561665	7.95844876804606	5.61252492176647	5.30618406489031	6.16448282259343	7.38843023322422	6.3875653366361	5.8749269697782	6.60851034028936	6.267353633211	7.37243609594862	6.31043961151065	7.080931851665	6.88856385657469	7.33259450041614	6.19444768079982	7.37685197720368	5.15325412939281	6.8608737064545	5.8141419096458	6.21211163467142	5.05609757736154	6.20530173561793	5.95845270057423	6.15794955787273	6.50534654620085	4.4535258099944	5.08911034900681	7.08166783562343	7.43819324695069	6.97999763231901	5.29863438041013	6.52012245741079	6.16469099888901	7.2305744299305	7.29822317806253	7.09939948873406	5.97752275672724	6.09007929818253	7.14396985701444	6.61979253385647	8.24118794008547	7.08301791026061	7.73228979765267	6.50717126128149	5.58753856599378	7.56303725996194	6.45095930247558	4.85446125523649	7.68130867159984	5.87806008707463	6.97678169549177	7.00659729372505
MIMAT0004767	3.65605697383331	2.41727275560336	0.958437364813785	2.58186411423457	3.07796382447606	1.95084984737858	3.20957345524491	2.25372338660843	3.45606871472016	1.48002361847857	2.81751377224412	2.06366169905387	2.8659033782264	3.82151348903135	-0.310555906219316	2.97240923307716	3.82161726330043	3.81842725918436	2.86530063869992	3.41125118629969	2.78314587045317	2.21908424137208	3.15725589363265	2.39024890208105	-0.0278985126087713	3.75850071858126	1.70604865280789	3.01879349555645	2.18138597192721	3.16899111525474	3.36346407288846	4.2151463008006	2.27029450407722	3.19978178922304	1.98431008027649	2.44998995974308	4.6599796285821	2.46956693352248	1.58570673936519	3.10558907990477	3.46623242925875	2.50492237343229	2.10674261119884	3.0760153312741	1.95992517169713	4.0232864950121	3.42591685549824	3.34239900451325	3.53915508801925	3.31082665727311	2.05694415704988	4.27924120383972	2.98332910768019	4.37229577306132	2.85413990946749	2.72668476079721	1.99720387385303	1.33905298764231	3.06768173552791	2.80745240372906	3.64474957611979	-0.54647504600442	1.68538807465626	3.18724120661169	2.91463129921237	3.92471522824595	2.20347713737312	2.95243794363036	2.4021903442175	4.13208456444282	3.72668116458656	3.69852010110985	2.48566974625782	2.42265471201408	3.18667422840407	3.49877716370128	4.3001779893873	3.48545542316354	3.77146041722556	4.31734669149728	0.302136527146676	3.35988657690635	2.32683787830267	0.931629356795442	4.19822578425893	3.32166679915441	3.1998004740203	3.52051000194805
MIMAT0004671	-0.665871121054053	-1.67018981556047	0.958437364813785	0.411939233275318	0.90803890845877	-0.37107899385498	2.62461095452375	2.4236483544388	-3.64385618977472	1.48002361847857	1.23255147617607	-0.106263474940643	1.18783107730836	1.6515885896323	-0.310555906219316	-3.64385618977472	-2.01127387325994	0.570499848002562	0.695375637257606	1.48525163213536	0.975790843602108	0.634122050509538	1.83532787960195	0.805286676553208	-0.0278985126087713	2.83250119342605	0.121085709902971	-3.64385618977472	1.59642378926813	-0.000933725784329032	-3.64385618977472	0.691584189390787	-3.64385618977472	0.392427338213722	-3.64385618977472	-0.134972805008589	-3.64385618977472	-3.64385618977472	1.58570673936519	-0.479373588426067	1.14430420383409	0.504922373432293	1.10674294615022	2.68369780156974	-0.362002181524597	3.33140885179924	1.31043959333278	1.81883706623585	2.83871523026214	-0.89862692643175	-0.26498393783748	-3.64385618977472	1.2463636959468	2.45802574889771	1.02406502175587	-0.180205943787262	2.58216649503201	1.07601858180851	-3.64385618977472	1.07048687825797	-3.64385618977472	-0.54647504600442	-1.89957666887507	1.233045015015	-0.892724579495591	0.924714848251216	-1.25595604740953	-3.64385618977472	0.594835149234948	0.608522567245914	1.14171855488918	-3.64385618977472	3.29302463151817	0.335191668953086	2.08713862275994	0.176848685937179	1.59973816140046	2.04488262936261	1.32667539847649	-0.682654249237449	-3.64385618977472	0.990652860922733	-0.673161259021431	1.15402123787763	1.73879420491802	0.234203308573567	0.614837973299146	0.235108191667329
MIMAT0000460	6.70045105157589	7.06451964299387	7.89311114323449	6.80425646242059	7.79068194478968	6.53581242584411	8.66779015183313	8.38042782968791	7.04103114971123	7.39291272938044	7.49933784145402	6.52309341181054	7.16052403383905	8.28337188536599	6.93737100689729	7.16003631919561	6.3016102525502	7.10188118248813	7.50915684431347	8.22131538085867	7.94733452906658	7.60566516374505	7.83907997560986	7.66326731582734	7.67946056317106	8.71514432860911	8.14345417600278	6.39516933490998	7.24747528106487	5.89388392834158	6.23494925748962	6.86150936452616	6.16337927428115	8.20192699642835	7.85643514033523	8.20932325401393	6.98190774629604	6.62607145084859	7.48821874982975	8.11681638080351	7.79391975390956	7.36704301444148	7.33556133295685	8.25734501853075	7.59799894632772	7.09857466592679	7.18490872777426	9.110007707139	8.21375474179015	5.43229020226699	6.66180622470779	7.46827500085569	7.39611063558814	7.86087371266056	7.14876073079737	6.79133775995117	8.72285416446597	7.28156764134409	5.54880847149283	6.98537010142166	6.04067828936106	6.98490724595191	6.10042564402286	6.82550193144125	5.75113254779649	7.54676701876872	6.15343646961371	7.34802307939968	7.44032543275885	7.40942250535437	7.2291815307572	6.28348254626886	8.22037927578621	7.35200008468682	6.98714283765692	7.20475503457763	7.78791495607067	8.2473564823608	6.80060673779423	6.16283674810494	6.80993098733022	6.78939461789545	7.9525468385746	7.14756650500654	6.94824753549884	7.51032829940895	6.56903423810129	6.96981743783966
MIMAT0000461	5.46341186319273	4.05773046573969	5.25611793862163	5.38921896744471	6.17482543916893	4.91432403833324	4.23604565809952	4.89757956428286	5.04103117162126	5.28737831888691	6.89361678368614	6.24246493653082	6.04581237816149	4.84798573564385	5.49679840878496	5.88994715938821	6.06018965683088	4.96281713199747	4.98077785611985	4.6868856053291	5.29771908520031	4.84357498903606	6.19287983491719	4.84968042064804	6.67254114896059	5.21101289457904	4.36901385171291	5.88820934077714	5.02268836644722	6.08652898808697	6.85822869455047	5.11784911028425	4.92237118026696	5.89492713726827	6.94513936926186	4.32445895764536	6.99118555973773	4.4081664001832	6.63010071307202	6.01247973138318	6.15329306814041	6.64788025054492	5.75059884116773	6.06740211286782	5.41935672291026	4.53785973882163	4.93493047396198	6.03800553455245	4.39330416346497	7.10980194109773	5.64989945810233	5.46827500085569	4.41628849468598	5.52577022304715	5.7966544910472	5.69015892948017	7.07757729921788	7.74277532187333	6.71633894243652	4.80745230068637	5.27946512963292	3.97708773455982	4.94591572239288	6.00783196812086	4.53354110960919	5.38414681233828	6.18698903258622	6.62620971826389	5.72411841181237	4.06795418588321	4.64421901080495	4.22208202817792	5.10037951152178	5.60197834331479	6.36724655443555	6.25366462332289	5.5846313642099	5.79211671891786	4.44215274863078	4.27154303223043	5.34653046921748	8.33050283243542	6.46638934286975	5.36903441310536	5.24129449459306	5.97567087957447	4.28726327832615	8.45910949281274
MIMAT0004615	1.33412887894595	0.329810184439529	-0.626524393476484	0.99690137254727	1.90803890845877	2.79884683686086	0.0396479859403729	0.253723084100866	2.45606858325999	2.48002335988776	1.71797795251239	2.21566493054066	0.865902982420997	1.38855436747636	2.68944342282699	3.70937490077093	2.68916696335232	0.570499848002562	1.69537563725761	3.25078653006033	3.29771908520031	3.54101221231598	2.420290245562	3.39024876448437	0.972101487391229	0.510573098538687	1.70604865280789	2.90331617430147	2.18138597192721	2.45849776161396	3.48899488488475	3.69158441271043	0.462939133440431	2.26689595653319	0.761917537400821	-0.134972805008589	1.70578331819522	0.88460417232944	2.58570649904001	1.52062641157393	1.99230111038904	3.24188791676526	3.01363322913745	1.00562562700456	3.44535194589124	2.63096920532041	2.72547701990016	1.62619192987474	1.16064336548302	1.80181299860187	0.471981309613671	2.95731307180186	1.2463636959468	2.66447646882677	1.94160290329418	1.40475655693389	2.87167295891704	3.21352226108623	3.43691551188936	2.29287920145853	0.396822581724808	1.03848815707478	0.685388523217872	2.233045015015	1.42920458684013	-3.64385618977472	2.83150841526185	1.88204863437708	2.59483538804428	2.41587762447745	2.72668127356277	2.02044815154749	2.65559454735954	2.33519166895309	0.864745975067511	2.87728879677236	1.18470050345552	1.69695929415813	0.964105812105025	1.6392747719118	1.62406438801434	2.65361795007003	1.91180047487673	2.25355730041163	2.32375656155242	2.55613189406623	1.78476276538933	1.9355476269443
MIMAT0004562	-0.665871121054053	1.91477268516069	-3.64385618977472	0.411939233275318	-3.64385618977472	2.43627672785925	-3.64385618977472	-3.64385618977472	-0.12889444330199	-3.64385618977472	-3.64385618977472	-1.1062619219716	-3.64385618977472	0.651588589632299	-3.64385618977472	-3.64385618977472	0.573689596802947	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	0.805286676553208	1.55706398811238	-0.489426901461313	-0.87891296354616	-3.64385618977472	-3.64385618977472	0.584028293727057	1.48899514187248	-0.308415810609213	-3.64385618977472	2.26689595653319	-3.64385618977472	-3.64385618977472	-0.294216681804779	-0.11539582767056	-3.64385618977472	-3.64385618977472	-0.177623891053275	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.16128537474075	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-0.242413444115624	1.31357150996634	0.819794056212738	-0.587758265494697	-3.64385618977472	0.804647536180551	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	-3.64385618977472	0.107276759814737	-3.64385618977472	-3.64385618977472	-3.64385618977472	0.594835149234948	1.19348538337288	-3.64385618977472	-3.64385618977472	-3.64385618977472	-1.66480947464117	-3.64385618977472	-3.64385618977472	-1.98522195933135	-1.76247054456683	-0.843248740192757	-3.64385618977472	0.887098637834984	-3.64385618977472	-1.67316355949165	0.668594799690474	-3.64385618977472	-0.765795464913496	-3.64385618977472	-3.64385618977472
